Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Components,Components,Components,Components,Due date,Votes,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Custom field (Actual end),Custom field (Actual start),Custom field (Approvals),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Development),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Focus Areas),Custom field (Goals),Custom field (Impact),Custom field (Issue color),Custom field (Locked forms),Custom field (Open forms),Custom field (Project overview key),Custom field (Project overview status),Custom field (Rank),Custom field (Request Type),Custom field (Sentiment),Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Total forms),Custom field (Vulnerability),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Parent,Parent key,Parent summary,Status Category,Status Category Changed
User Registration,JIR-1,10048,Epic,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Highest,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/1/2026 12:15,4/1/2026 12:15,4/2/2026 11:25,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@123f2df2,,,,,ghx-label-12,,To Do,,,,grey,,,,,0|i0002n:,,,JIR Sprint 1,,,,,,,,,,,,,,,To Do,4/1/2026 12:15
Ensure smooth navigation,JIR-305,10619,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:16,4/2/2026 10:16,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5e5cb9f5,,,,,,,,,,,,,,,,0|i001y7:,,,JIR Sprint 1,,,,,,,,,,,,10140,JIR-61,"As a user, I want to seek forward and backward in a video so that I can navigate content easily.",To Do,4/2/2026 10:16
"As a user, I want my video progress to be saved automatically so that I can resume later.",JIR-62,10141,Story,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 9:33,4/2/2026 10:23,4/2/2026 10:17,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@d6282b8,,,,,,,,,,,,,,,,0|i000g7:,,,JIR Sprint 1,,,,,,,,,,,,10055,JIR-8,Video Player,To Do,4/2/2026 9:33
Track video watch time,JIR-306,10621,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:17,4/2/2026 10:17,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@cc82195,,,,,,,,,,,,,,,,0|i001yf:,,,JIR Sprint 1,,,,,,,,,,,,10141,JIR-62,"As a user, I want my video progress to be saved automatically so that I can resume later.",To Do,4/2/2026 10:17
Save progress to backend,JIR-307,10623,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:17,4/2/2026 10:17,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@15f90965,,,,,,,,,,,,,,,,0|i001yn:,,,JIR Sprint 1,,,,,,,,,,,,10141,JIR-62,"As a user, I want my video progress to be saved automatically so that I can resume later.",To Do,4/2/2026 10:17
Update progress periodically,JIR-308,10625,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:17,4/2/2026 10:17,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7bd021ba,,,,,,,,,,,,,,,,0|i001yv:,,,JIR Sprint 1,,,,,,,,,,,,10141,JIR-62,"As a user, I want my video progress to be saved automatically so that I can resume later.",To Do,4/2/2026 10:17
Ensure accurate tracking,JIR-309,10627,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:17,4/2/2026 10:17,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@d3bffb6,,,,,,,,,,,,,,,,0|i001z3:,,,JIR Sprint 1,,,,,,,,,,,,10141,JIR-62,"As a user, I want my video progress to be saved automatically so that I can resume later.",To Do,4/2/2026 10:17
"As a user, I want the next lecture to play automatically so that my learning is continuous.",JIR-63,10142,Story,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 9:33,4/2/2026 10:23,4/2/2026 10:17,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6274577f,,,,,,,,,,,,,,,,0|i000gf:,,,JIR Sprint 1,,,,,,,,,,,,10055,JIR-8,Video Player,To Do,4/2/2026 9:33
Detect video completion,JIR-310,10629,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:17,4/2/2026 10:17,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6efeeacd,,,,,,,,,,,,,,,,0|i001zb:,,,JIR Sprint 1,,,,,,,,,,,,10142,JIR-63,"As a user, I want the next lecture to play automatically so that my learning is continuous.",To Do,4/2/2026 10:17
Trigger next lecture playback,JIR-311,10631,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:17,4/2/2026 10:17,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@44055855,,,,,,,,,,,,,,,,0|i001zj:,,,JIR Sprint 1,,,,,,,,,,,,10142,JIR-63,"As a user, I want the next lecture to play automatically so that my learning is continuous.",To Do,4/2/2026 10:17
Load next video automatically,JIR-312,10633,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:17,4/2/2026 10:17,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@224a9af9,,,,,,,,,,,,,,,,0|i001zr:,,,JIR Sprint 1,,,,,,,,,,,,10142,JIR-63,"As a user, I want the next lecture to play automatically so that my learning is continuous.",To Do,4/2/2026 10:17
Handle end-of-course case,JIR-313,10635,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:17,4/2/2026 10:17,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7452ee9a,,,,,,,,,,,,,,,,0|i001zz:,,,JIR Sprint 1,,,,,,,,,,,,10142,JIR-63,"As a user, I want the next lecture to play automatically so that my learning is continuous.",To Do,4/2/2026 10:17
"As a user, I want to resume video from last watched position so that I don’t lose progress.",JIR-64,10143,Story,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 9:33,4/2/2026 10:23,4/2/2026 10:18,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@37b3c074,,,,,,,,,,,,,,,,0|i000gn:,,,JIR Sprint 1,,,,,,,,,,,,10055,JIR-8,Video Player,To Do,4/2/2026 9:33
Fetch last watched timestamp,JIR-314,10637,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5d4ee3e3,,,,,,,,,,,,,,,,0|i00207:,,,JIR Sprint 1,,,,,,,,,,,,10143,JIR-64,"As a user, I want to resume video from last watched position so that I don’t lose progress.",To Do,4/2/2026 10:18
Resume video from saved point,JIR-315,10639,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4f553f8a,,,,,,,,,,,,,,,,0|i0020f:,,,JIR Sprint 1,,,,,,,,,,,,10143,JIR-64,"As a user, I want to resume video from last watched position so that I don’t lose progress.",To Do,4/2/2026 10:18
Sync with backend data,JIR-316,10641,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@10a8dcdd,,,,,,,,,,,,,,,,0|i0020n:,,,JIR Sprint 1,,,,,,,,,,,,10143,JIR-64,"As a user, I want to resume video from last watched position so that I don’t lose progress.",To Do,4/2/2026 10:18
Ensure accuracy across sessions,JIR-317,10643,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@586e3b73,,,,,,,,,,,,,,,,0|i0020v:,,,JIR Sprint 1,,,,,,,,,,,,10143,JIR-64,"As a user, I want to resume video from last watched position so that I don’t lose progress.",To Do,4/2/2026 10:18
"As a user, I want to see proper error messages if video fails so that I understand the issue.",JIR-65,10144,Story,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 9:34,4/2/2026 10:23,4/2/2026 10:18,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5aec970a,,,,,,,,,,,,,,,,0|i000gv:,,,JIR Sprint 1,,,,,,,,,,,,10055,JIR-8,Video Player,To Do,4/2/2026 9:34
Detect video load failure,JIR-318,10645,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4202bde9,,,,,,,,,,,,,,,,0|i00213:,,,JIR Sprint 1,,,,,,,,,,,,10144,JIR-65,"As a user, I want to see proper error messages if video fails so that I understand the issue.",To Do,4/2/2026 10:18
Show error message,JIR-319,10647,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2ad036c7,,,,,,,,,,,,,,,,0|i0021b:,,,JIR Sprint 1,,,,,,,,,,,,10144,JIR-65,"As a user, I want to see proper error messages if video fails so that I understand the issue.",To Do,4/2/2026 10:18
Add retry option,JIR-320,10649,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3554a095,,,,,,,,,,,,,,,,0|i0021j:,,,JIR Sprint 1,,,,,,,,,,,,10144,JIR-65,"As a user, I want to see proper error messages if video fails so that I understand the issue.",To Do,4/2/2026 10:18
Prevent player crash,JIR-321,10651,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6051dece,,,,,,,,,,,,,,,,0|i0021r:,,,JIR Sprint 1,,,,,,,,,,,,10144,JIR-65,"As a user, I want to see proper error messages if video fails so that I understand the issue.",To Do,4/2/2026 10:18
"As a user, I want to rate a course so that I can share my feedback.",JIR-66,10145,Story,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 9:34,4/2/2026 10:23,4/2/2026 10:18,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@33df2233,,,,,,,,,,,,,,,,0|i000h3:,,,JIR Sprint 1,,,,,,,,,,,,10056,JIR-9,Reviews & Ratings,To Do,4/2/2026 9:34
Design star rating UI,JIR-322,10653,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@29183440,,,,,,,,,,,,,,,,0|i0021z:,,,JIR Sprint 1,,,,,,,,,,,,10145,JIR-66,"As a user, I want to rate a course so that I can share my feedback.",To Do,4/2/2026 10:18
Capture user rating input,JIR-323,10655,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:18,4/2/2026 10:18,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5ee6c9d4,,,,,,,,,,,,,,,,0|i00227:,,,JIR Sprint 1,,,,,,,,,,,,10145,JIR-66,"As a user, I want to rate a course so that I can share my feedback.",To Do,4/2/2026 10:18
Create API to save rating,JIR-324,10657,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:19,4/2/2026 10:19,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5c45b3c1,,,,,,,,,,,,,,,,0|i0022f:,,,JIR Sprint 1,,,,,,,,,,,,10145,JIR-66,"As a user, I want to rate a course so that I can share my feedback.",To Do,4/2/2026 10:19
Restrict to enrolled users,JIR-325,10659,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:19,4/2/2026 10:19,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2ff1665,,,,,,,,,,,,,,,,0|i0022n:,,,JIR Sprint 1,,,,,,,,,,,,10145,JIR-66,"As a user, I want to rate a course so that I can share my feedback.",To Do,4/2/2026 10:19
"As a user, I want to write a review so that I can share my experience.",JIR-67,10146,Story,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 9:34,4/2/2026 10:23,4/2/2026 10:19,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4e3fc6ed,,,,,,,,,,,,,,,,0|i000hb:,,,JIR Sprint 1,,,,,,,,,,,,10056,JIR-9,Reviews & Ratings,To Do,4/2/2026 9:34
Create review input field,JIR-326,10661,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:19,4/2/2026 10:19,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@59222f9e,,,,,,,,,,,,,,,,0|i0022v:,,,JIR Sprint 1,,,,,,,,,,,,10146,JIR-67,"As a user, I want to write a review so that I can share my experience.",To Do,4/2/2026 10:19
Validate non-empty input,JIR-327,10663,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:19,4/2/2026 10:19,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2bb91fbd,,,,,,,,,,,,,,,,0|i00233:,,,JIR Sprint 1,,,,,,,,,,,,10146,JIR-67,"As a user, I want to write a review so that I can share my experience.",To Do,4/2/2026 10:19
Create API to submit review,JIR-328,10665,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:19,4/2/2026 10:19,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@b92fe2d,,,,,,,,,,,,,,,,0|i0023b:,,,JIR Sprint 1,,,,,,,,,,,,10146,JIR-67,"As a user, I want to write a review so that I can share my experience.",To Do,4/2/2026 10:19
Link review to user & course,JIR-329,10667,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:19,4/2/2026 10:19,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4833dad7,,,,,,,,,,,,,,,,0|i0023j:,,,JIR Sprint 1,,,,,,,,,,,,10146,JIR-67,"As a user, I want to write a review so that I can share my experience.",To Do,4/2/2026 10:19
"As a user, I want to view other users’ reviews so that I can evaluate the course.",JIR-68,10147,Story,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 9:35,4/2/2026 10:23,4/2/2026 10:19,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5432da59,,,,,,,,,,,,,,,,0|i000hj:,,,JIR Sprint 1,,,,,,,,,,,,10056,JIR-9,Reviews & Ratings,To Do,4/2/2026 9:35
Fetch reviews from backend,JIR-330,10669,Sub-task,To Do,JIR,JiraLearning,software,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,Medium,,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,4/2/2026 10:19,4/2/2026 10:19,,,,,,,,0,,,Ashish Singh,712020:a4b950a6-e6aa-4b39-ae43-52b472fc4124,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@daa4fe1,,,,,,,,,,,,,,,,0|i0023r:,,,JIR Sprint 1,,,,,,,,,,,,10147,JIR-68,"As a user, I want to view other users’ reviews so that I can evaluate the course.",To Do,4/2/2026 10:19
